,id,season,gameType,gameDate,startTimeUTC,gameState,awayTeam.id,awayTeam.placeName.default,awayTeam.abbrev,awayTeam.logo,awayTeam.score,homeTeam.id,homeTeam.placeName.default,homeTeam.abbrev,homeTeam.logo,homeTeam.score,winnerId,loserId,cupGame,nextGame
679,2024020680,20242025,2,2025-01-11,2025-01-12 02:00:00+00:00,OFF,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,2,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,1,2,59,False,False
680,2024020681,20242025,2,2025-01-11,2025-01-12 03:00:00+00:00,OFF,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,1,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,2,20,26,False,False
681,2024020682,20242025,2,2025-01-11,2025-01-12 03:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,2,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,1,3,54,False,False
682,2024020683,20242025,2,2025-01-11,2025-01-12 03:00:00+00:00,OFF,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,3,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,1,30,28,False,False
683,2024020684,20242025,2,2025-01-12,2025-01-12 20:00:00+00:00,OFF,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,2,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,6,17,55,False,False
684,2024020685,20242025,2,2025-01-12,2025-01-12 22:00:00+00:00,OFF,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,2,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,3,9,25,True,False
685,2024020686,20242025,2,2025-01-12,2025-01-12 22:00:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,5,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,2,14,5,False,False
686,2024020687,20242025,2,2025-01-12,2025-01-12 22:00:00+00:00,OFF,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,3,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,2,24,12,False,False
687,2024020688,20242025,2,2025-01-12,2025-01-13 01:00:00+00:00,OFF,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,1,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,4,54,30,False,False
688,2024020689,20242025,2,2025-01-13,2025-01-14 00:00:00+00:00,OFF,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,3,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,4,4,13,False,False
689,2024020690,20242025,2,2025-01-13,2025-01-14 00:30:00+00:00,OFF,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,5,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,2,20,16,False,False
690,2024020691,20242025,2,2025-01-13,2025-01-14 02:30:00+00:00,OFF,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,0,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,1,22,26,False,False
691,2024020692,20242025,2,2025-01-14,2025-01-15 00:00:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,2,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,6,6,14,False,False
692,2024020693,20242025,2,2025-01-14,2025-01-15 00:00:00+00:00,OFF,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,1,25,10,False,False
693,2024020694,20242025,2,2025-01-14,2025-01-15 00:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,6,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,3,28,17,False,False
694,2024020695,20242025,2,2025-01-14,2025-01-15 00:30:00+00:00,OFF,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,2,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,1,13,1,False,False
695,2024020696,20242025,2,2025-01-14,2025-01-15 00:00:00+00:00,OFF,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,4,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,2,55,5,False,False
696,2024020697,20242025,2,2025-01-14,2025-01-15 00:00:00+00:00,OFF,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,0,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,3,15,24,False,False
697,2024020698,20242025,2,2025-01-14,2025-01-15 00:00:00+00:00,OFF,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,2,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,3,29,4,False,False
698,2024020699,20242025,2,2025-01-14,2025-01-15 00:30:00+00:00,OFF,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,0,9,2,True,False
699,2024020700,20242025,2,2025-01-14,2025-01-15 01:00:00+00:00,OFF,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,1,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,2,19,20,False,False
700,2024020701,20242025,2,2025-01-14,2025-01-15 01:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,3,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,5,18,54,False,False
701,2024020702,20242025,2,2025-01-14,2025-01-15 01:00:00+00:00,OFF,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,1,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,6,52,23,False,False
702,2024020703,20242025,2,2025-01-14,2025-01-15 02:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,2,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,3,21,3,False,False
703,2024020704,20242025,2,2025-01-14,2025-01-15 02:00:00+00:00,OFF,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,5,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,3,8,59,False,False
704,2024020705,20242025,2,2025-01-15,2025-01-15 23:00:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,2,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,7,12,False,False
705,2024020706,20242025,2,2025-01-15,2025-01-16 01:30:00+00:00,OFF,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,5,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,3,22,30,False,False
706,2024020707,20242025,2,2025-01-16,2025-01-17 00:00:00+00:00,OFF,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,3,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,4,10,1,False,False
707,2024020708,20242025,2,2025-01-16,2025-01-17 00:00:00+00:00,OFF,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,1,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,0,15,9,True,False
708,2024020709,20242025,2,2025-01-16,2025-01-17 00:00:00+00:00,OFF,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,3,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,4,14,24,False,False
709,2024020710,20242025,2,2025-01-16,2025-01-17 00:00:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,5,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,2,17,13,False,False
710,2024020711,20242025,2,2025-01-16,2025-01-17 00:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,1,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,4,29,28,False,False
711,2024020712,20242025,2,2025-01-16,2025-01-17 00:30:00+00:00,OFF,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,5,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,4,2,False,False
712,2024020713,20242025,2,2025-01-16,2025-01-17 01:00:00+00:00,OFF,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,1,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,4,19,20,False,False
713,2024020714,20242025,2,2025-01-16,2025-01-17 01:00:00+00:00,OFF,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,2,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,3,18,16,False,False
714,2024020715,20242025,2,2025-01-16,2025-01-17 01:00:00+00:00,OFF,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,3,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,1,8,25,False,False
715,2024020716,20242025,2,2025-01-16,2025-01-17 01:00:00+00:00,OFF,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,1,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,2,52,55,False,False
716,2024020717,20242025,2,2025-01-16,2025-01-17 02:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,5,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,3,3,59,False,False
717,2024020718,20242025,2,2025-01-16,2025-01-17 02:30:00+00:00,OFF,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,4,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,3,22,21,False,False
718,2024020719,20242025,2,2025-01-16,2025-01-17 03:00:00+00:00,OFF,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,5,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,1,26,23,False,False
719,2024020720,20242025,2,2025-01-17,2025-01-18 00:00:00+00:00,OFF,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,5,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,2,5,7,False,False
720,2024020721,20242025,2,2025-01-17,2025-01-18 00:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,2,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,3,12,54,False,False
721,2024020722,20242025,2,2025-01-18,2025-01-18 17:30:00+00:00,OFF,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,3,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,1,4,1,False,False
722,2024020723,20242025,2,2025-01-18,2025-01-18 20:00:00+00:00,OFF,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,5,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,6,9,6,False,False
723,2024020724,20242025,2,2025-01-18,2025-01-18 21:00:00+00:00,OFF,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,3,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,6,21,25,False,False
724,2024020725,20242025,2,2025-01-18,2025-01-18 23:00:00+00:00,OFF,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,0,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,3,13,24,False,False
725,2024020726,20242025,2,2025-01-18,2025-01-19 00:00:00+00:00,OFF,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,7,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,3,10,8,False,False
726,2024020727,20242025,2,2025-01-18,2025-01-19 00:00:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,1,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,5,14,17,False,False
727,2024020728,20242025,2,2025-01-18,2025-01-19 00:00:00+00:00,OFF,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,0,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,1,3,29,False,False
728,2024020729,20242025,2,2025-01-18,2025-01-19 00:00:00+00:00,OFF,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,1,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,4,15,5,True,False
729,2024020730,20242025,2,2025-01-18,2025-01-19 00:00:00+00:00,OFF,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,3,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,1,20,52,False,False
730,2024020731,20242025,2,2025-01-18,2025-01-19 00:30:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,1,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,4,2,28,False,False
731,2024020732,20242025,2,2025-01-18,2025-01-19 01:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,3,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,5,16,54,False,False
732,2024020733,20242025,2,2025-01-18,2025-01-19 01:00:00+00:00,OFF,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,2,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,6,18,30,False,False
733,2024020734,20242025,2,2025-01-18,2025-01-19 02:00:00+00:00,OFF,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,2,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,4,59,19,False,False
734,2024020735,20242025,2,2025-01-18,2025-01-19 03:00:00+00:00,OFF,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,2,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,3,23,22,False,False
735,2024020736,20242025,2,2025-01-18,2025-01-19 03:00:00+00:00,OFF,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,2,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,4,55,26,False,False
736,2024020737,20242025,2,2025-01-19,2025-01-19 18:00:00+00:00,OFF,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,1,9,1,False,False
737,2024020738,20242025,2,2025-01-19,2025-01-20 00:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,4,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,5,8,3,False,False
738,2024020739,20242025,2,2025-01-19,2025-01-20 01:00:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,1,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,25,17,False,False
739,2024020740,20242025,2,2025-01-20,2025-01-20 18:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,3,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,6,6,28,False,False
740,2024020741,20242025,2,2025-01-20,2025-01-20 20:00:00+00:00,OFF,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,3,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,1,30,21,False,False
741,2024020742,20242025,2,2025-01-20,2025-01-20 21:00:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,6,55,7,False,False
742,2024020743,20242025,2,2025-01-20,2025-01-20 23:00:00+00:00,OFF,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,5,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,4,19,54,False,False
743,2024020744,20242025,2,2025-01-20,2025-01-21 00:30:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,3,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,5,10,14,False,False
744,2024020745,20242025,2,2025-01-20,2025-01-21 00:30:00+00:00,OFF,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,1,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,2,29,False,False
745,2024020746,20242025,2,2025-01-20,2025-01-21 01:30:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,4,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,3,12,16,False,False
746,2024020747,20242025,2,2025-01-20,2025-01-21 02:30:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,2,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,5,59,52,False,False
747,2024020748,20242025,2,2025-01-20,2025-01-21 03:30:00+00:00,OFF,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,5,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,1,5,26,False,False
748,2024020749,20242025,2,2025-01-21,2025-01-22 00:00:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,2,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,3,8,14,False,False
749,2024020750,20242025,2,2025-01-21,2025-01-22 00:00:00+00:00,OFF,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,0,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,5,3,9,False,False
750,2024020751,20242025,2,2025-01-21,2025-01-22 00:00:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,1,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,2,4,17,False,False
751,2024020752,20242025,2,2025-01-21,2025-01-22 01:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,5,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,7,18,28,False,False
752,2024020753,20242025,2,2025-01-21,2025-01-22 01:00:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,2,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,1,12,25,False,False
753,2024020754,20242025,2,2025-01-21,2025-01-22 02:00:00+00:00,OFF,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,3,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,2,15,22,True,False
754,2024020755,20242025,2,2025-01-21,2025-01-22 03:00:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,3,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,2,7,23,False,False
755,2024020756,20242025,2,2025-01-21,2025-01-22 03:00:00+00:00,OFF,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,13,24,False,False
756,2024020757,20242025,2,2025-01-22,2025-01-23 00:30:00+00:00,OFF,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,5,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,1,29,10,False,False
757,2024020758,20242025,2,2025-01-22,2025-01-23 00:00:00+00:00,OFF,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,1,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,5,1,6,False,False
758,2024020759,20242025,2,2025-01-22,2025-01-23 02:30:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,3,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,2,52,21,False,False
759,2024020760,20242025,2,2025-01-22,2025-01-23 03:00:00+00:00,OFF,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,1,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,2,26,13,False,False
760,2024020761,20242025,2,2025-01-23,2025-01-24 00:00:00+00:00,OFF,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,0,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,2,6,9,False,False
761,2024020762,20242025,2,2025-01-23,2025-01-24 00:00:00+00:00,OFF,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,2,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,4,17,8,False,False
762,2024020763,20242025,2,2025-01-23,2025-01-24 00:00:00+00:00,OFF,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,1,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,6,3,4,False,False
763,2024020764,20242025,2,2025-01-23,2025-01-24 00:00:00+00:00,OFF,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,4,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,7,12,29,False,False
764,2024020765,20242025,2,2025-01-23,2025-01-24 01:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,4,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,2,54,19,False,False
765,2024020766,20242025,2,2025-01-23,2025-01-24 01:00:00+00:00,OFF,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,4,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,0,59,30,False,False
766,2024020767,20242025,2,2025-01-23,2025-01-24 02:00:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,2,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,5,20,7,False,False
767,2024020768,20242025,2,2025-01-23,2025-01-24 02:00:00+00:00,OFF,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,2,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,6,22,23,False,False
768,2024020769,20242025,2,2025-01-23,2025-01-24 03:00:00+00:00,OFF,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,1,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,5,24,5,False,False
769,2024020770,20242025,2,2025-01-23,2025-01-24 03:00:00+00:00,OFF,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,3,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,0,15,55,True,False
770,2024020771,20242025,2,2025-01-23,2025-01-24 03:30:00+00:00,OFF,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,6,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,5,18,28,False,False
771,2024020772,20242025,2,2025-01-24,2025-01-25 00:30:00+00:00,OFF,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,1,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,2,4,False,False
772,2024020773,20242025,2,2025-01-24,2025-01-25 01:00:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,4,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,3,14,16,False,False
773,2024020774,20242025,2,2025-01-24,2025-01-25 00:30:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,3,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,25,54,False,False
774,2024020775,20242025,2,2025-01-24,2025-01-25 01:00:00+00:00,OFF,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,2,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,5,52,59,False,False
775,2024020776,20242025,2,2025-01-25,2025-01-25 18:00:00+00:00,OFF,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,1,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,3,6,21,False,False
776,2024020777,20242025,2,2025-01-25,2025-01-25 21:00:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,2,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,3,22,7,False,False
777,2024020778,20242025,2,2025-01-25,2025-01-25 21:00:00+00:00,OFF,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,1,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,4,55,5,False,False
778,2024020779,20242025,2,2025-01-25,2025-01-26 00:00:00+00:00,OFF,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,4,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,3,1,8,False,False
779,2024020780,20242025,2,2025-01-25,2025-01-26 00:00:00+00:00,OFF,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,1,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,9,10,False,False
780,2024020781,20242025,2,2025-01-25,2025-01-26 00:00:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,0,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,2,17,14,False,False
